"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"4810",201,540,21.5666904449463,19.1825561523438,19.1283397674561,19.1172294616699,19.2310352325439,19.4513168334961,20.2783107757568,21.200511932373,21.9623489379883,24.1244487762451
"4811",201,600,25.9721717834473,19.9803123474121,19.7806777954102,19.6718807220459,19.523365020752,19.5659275054932,20.2365913391113,21.1838493347168,21.9639759063721,24.1244487762451
"4812",201,660,29.4084587097168,20.8665904998779,20.5534725189209,20.3610649108887,19.9578418731689,19.8018074035645,20.2250671386719,21.1673164367676,21.9652824401855,24.1244487762451
"4813",201,720,31.9053516387939,21.7154731750488,21.3240909576416,21.072193145752,20.4671630859375,20.1328086853027,20.2522449493408,21.1524562835693,21.9662818908691,24.1244487762451
"4814",201,780,32.8313446044922,22.4234390258789,22.0068626403809,21.7272338867188,20.9929237365723,20.5188541412354,20.3204326629639,21.1409301757812,21.9670276641846,24.1244487762451
"4815",201,840,31.6875953674316,22.8408489227295,22.468599319458,22.20729637146,21.456090927124,20.9107131958008,20.4259052276611,21.1342334747314,21.9675960540771,24.1244487762451
"4816",201,900,28.519645690918,22.8692741394043,22.6092529296875,22.4126815795898,21.7738170623779,21.2478084564209,20.5584945678711,21.1334495544434,21.9680881500244,24.1244487762451
"4817",201,960,23.8585548400879,22.4913883209229,22.3922824859619,22.2961292266846,21.8852233886719,21.4722099304199,20.7021751403809,21.1389770507812,21.9686050415039,24.1244487762451
"4818",201,1020,18.8781757354736,21.8024768829346,21.8717060089111,21.8892002105713,21.7724723815918,21.5448455810547,20.8376064300537,21.1503868103027,21.9692668914795,24.1244487762451
"4819",201,1080,16.6742725372314,21.1372222900391,21.2880592346191,21.3733654022217,21.4966773986816,21.4650554656982,20.9464015960693,21.1664352416992,21.970142364502,24.1244487762451
"4820",201,1140,15.8149309158325,20.6513195037842,20.8307685852051,20.9439163208008,21.1946182250977,21.2959156036377,21.0178833007812,21.1852951049805,21.9713001251221,24.1244487762451
"4821",201,1200,15.2241497039795,20.27587890625,20.4702968597412,20.5975513458252,20.9171104431152,21.1014156341553,21.0525226593018,21.2050685882568,21.9727668762207,24.1244487762451
"4822",201,1260,14.7673673629761,19.9602069854736,20.1636562347412,20.3008918762207,20.6659774780273,20.9086570739746,21.0563812255859,21.2241725921631,21.9745292663574,24.1244487762451
"4823",201,1320,14.4154005050659,19.6873512268066,19.8973426818848,20.0406455993652,20.4383716583252,20.7249584197998,21.0362033843994,21.2414493560791,21.9765701293945,24.1244487762451
"4824",201,1380,14.1471223831177,19.4496879577637,19.6627635955811,19.8107280731201,20.2317886352539,20.5520172119141,20.9978408813477,21.2561187744141,21.9788341522217,24.1244487762451
"4825",202,0,13.9465560913086,19.2412376403809,19.4562683105469,19.6064357757568,20.0440940856934,20.3899936676025,20.9460678100586,21.2676944732666,21.981273651123,24.1244487762451
"4826",202,60,13.9256582260132,19.0685138702393,19.2795848846436,19.429328918457,19.8747692108154,20.238862991333,20.8847064971924,21.2759075164795,21.9838371276855,24.1244487762451
