293.15
9100
273.15
373.15
50000
90000
1
3.7787
0.27476
6.5
0.8
0.1
0.042276
0.97195
0.95
7.0578
0
0.002
7815.3
495.22
1265.1
2.5099e-10
0.0001
22112
1.3362
3.7787
